ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR),BookingEndDateTime,DateOfWeek,Month,Week,OccupancyRate
BRP,Aquababies 10.30-11.00am,02-May-18,10:30:00,10,9,1499.0,2018-05-02,Wednesday,5,18,0.9
BRP,Aquababies 10.30-11.00am,09-May-18,10:30:00,10,9,1499.0,2018-05-09,Wednesday,5,19,0.9
BRP,Aquababies 10.30-11.00am,16-May-18,10:30:00,10,9,1499.0,2018-05-16,Wednesday,5,20,0.9
BRP,Aquababies 10.30-11.00am,23-May-18,10:30:00,10,10,1499.0,2018-05-23,Wednesday,5,21,1.0
SBP,Aquababies/tots 12-12.30,18-Apr-18,12:00:00,10,8,1499.0,2018-04-18,Wednesday,4,16,0.8
SBP,Aquababies/tots 12-12.30,25-Apr-18,12:00:00,10,8,1499.0,2018-04-25,Wednesday,4,17,0.8
SBP,Aquababies/tots 12-12.30,02-May-18,12:00:00,10,8,1499.0,2018-05-02,Wednesday,5,18,0.8
SBP,Aquababies/tots 12-12.30,09-May-18,12:00:00,10,9,1499.0,2018-05-09,Wednesday,5,19,0.9
SBP,Aquababies/tots 12-12.30,16-May-18,12:00:00,10,7,1499.0,2018-05-16,Wednesday,5,20,0.7
SBP,Aquababies/tots 12-12.30,23-May-18,12:00:00,10,12,1499.0,2018-05-23,Wednesday,5,21,1.2
BRP,Aquafit  6.00-7.00pm,05-Apr-18,18:00:00,35,35,999.0,2018-04-05,Thursday,4,14,1.0
BRP,Aquafit  6.00-7.00pm,12-Apr-18,18:00:00,35,35,999.0,2018-04-12,Thursday,4,15,1.0
BRP,Aquafit  6.00-7.00pm,19-Apr-18,18:00:00,35,34,999.0,2018-04-19,Thursday,4,16,0.97
BRP,Aquafit  6.00-7.00pm,26-Apr-18,18:00:00,35,33,999.0,2018-04-26,Thursday,4,17,0.94
BRP,Aquafit  6.00-7.00pm,03-May-18,18:00:00,35,35,999.0,2018-05-03,Thursday,5,18,1.0
BRP,Aquafit  6.00-7.00pm,10-May-18,18:00:00,35,35,999.0,2018-05-10,Thursday,5,19,1.0
BRP,Aquafit  6.00-7.00pm,17-May-18,18:00:00,35,32,999.0,2018-05-17,Thursday,5,20,0.91
BRP,Aquafit  6.00-7.00pm,24-May-18,18:00:00,35,33,999.0,2018-05-24,Thursday,5,21,0.94
BRP,Aquafit  6.00-7.00pm,31-May-18,18:00:00,35,27,999.0,2018-05-31,Thursday,5,22,0.77
SBP,Aquafit  7.00-8.00pm,06-Apr-18,19:00:00,6,19,999.0,2018-04-06,Friday,4,14,3.17
SBP,Aquafit  7.00-8.00pm,13-Apr-18,19:00:00,6,25,999.0,2018-04-13,Friday,4,15,4.17
SBP,Aquafit  7.00-8.00pm,20-Apr-18,19:00:00,6,26,999.0,2018-04-20,Friday,4,16,4.33
SBP,Aquafit  7.00-8.00pm,27-Apr-18,19:00:00,6,31,999.0,2018-04-27,Friday,4,17,5.17
SBP,Aquafit  7.00-8.00pm,04-May-18,19:00:00,6,27,999.0,2018-05-04,Friday,5,18,4.5
SBP,Aquafit  7.00-8.00pm,11-May-18,19:00:00,6,29,999.0,2018-05-11,Friday,5,19,4.83
SBP,Aquafit  7.00-8.00pm,18-May-18,19:00:00,6,26,999.0,2018-05-18,Friday,5,20,4.33
BRP,Aquafit 11.00-12.00 Noon,06-Apr-18,11:00:00,35,31,999.0,2018-04-06,Friday,4,14,0.89
BRP,Aquafit 11.00-12.00 Noon,13-Apr-18,11:00:00,35,28,999.0,2018-04-13,Friday,4,15,0.8
BRP,Aquafit 11.00-12.00 Noon,20-Apr-18,11:00:00,35,34,999.0,2018-04-20,Friday,4,16,0.97
BRP,Aquafit 11.00-12.00 Noon,27-Apr-18,11:00:00,35,35,999.0,2018-04-27,Friday,4,17,1.0
BRP,Aquafit 11.00-12.00 Noon,04-May-18,11:00:00,35,33,999.0,2018-05-04,Friday,5,18,0.94
BRP,Aquafit 11.00-12.00 Noon,11-May-18,11:00:00,35,29,999.0,2018-05-11,Friday,5,19,0.83
BRP,Aquafit 11.00-12.00 Noon,18-May-18,11:00:00,35,28,999.0,2018-05-18,Friday,5,20,0.8
BRP,Aquafit 11.00-12.00 Noon,25-May-18,11:00:00,35,33,999.0,2018-05-25,Friday,5,21,0.94
BRP,Aquafit 11am - 12,02-Apr-18,11:00:00,35,13,999.0,2018-04-02,Monday,4,14,0.37
BRP,Aquafit 11am - 12,09-Apr-18,11:00:00,35,37,999.0,2018-04-09,Monday,4,15,1.06
BRP,Aquafit 11am - 12,16-Apr-18,11:00:00,35,35,999.0,2018-04-16,Monday,4,16,1.0
BRP,Aquafit 11am - 12,23-Apr-18,11:00:00,35,35,999.0,2018-04-23,Monday,4,17,1.0
BRP,Aquafit 11am - 12,30-Apr-18,11:00:00,35,35,999.0,2018-04-30,Monday,4,18,1.0
BRP,Aquafit 11am - 12,07-May-18,11:00:00,35,27,999.0,2018-05-07,Monday,5,19,0.77
BRP,Aquafit 11am - 12,14-May-18,11:00:00,35,34,999.0,2018-05-14,Monday,5,20,0.97
BRP,Aquafit 11am - 12,21-May-18,11:00:00,35,35,999.0,2018-05-21,Monday,5,21,1.0
BRP,Aquafit 11am - 12,28-May-18,11:00:00,35,30,999.0,2018-05-28,Monday,5,22,0.86
TSC,Aquafit 3.00-3.45pm,03-Apr-18,15:00:00,25,13,999.0,2018-04-03,Tuesday,4,14,0.52
TSC,Aquafit 3.00-3.45pm,10-Apr-18,15:00:00,25,14,999.0,2018-04-10,Tuesday,4,15,0.56
TSC,Aquafit 3.00-3.45pm,17-Apr-18,15:00:00,25,11,999.0,2018-04-17,Tuesday,4,16,0.44
TSC,Aquafit 3.00-3.45pm,24-Apr-18,15:00:00,25,8,999.0,2018-04-24,Tuesday,4,17,0.32
TSC,Aquafit 3.00-3.45pm,01-May-18,15:00:00,25,20,999.0,2018-05-01,Tuesday,5,18,0.8
TSC,Aquafit 3.00-3.45pm,08-May-18,15:00:00,25,14,999.0,2018-05-08,Tuesday,5,19,0.56
TSC,Aquafit 3.00-3.45pm,15-May-18,15:00:00,25,12,999.0,2018-05-15,Tuesday,5,20,0.48
TSC,Aquafit 3.00-3.45pm,22-May-18,15:00:00,25,18,999.0,2018-05-22,Tuesday,5,21,0.72
TSC,Aquafit 3.00-3.45pm,29-May-18,15:00:00,25,13,999.0,2018-05-29,Tuesday,5,22,0.52
SBP,Aquafit 6.00-7.00pm,04-Apr-18,18:00:00,35,35,999.0,2018-04-04,Wednesday,4,14,1.0
SBP,Aquafit 6.00-7.00pm,11-Apr-18,18:00:00,35,35,999.0,2018-04-11,Wednesday,4,15,1.0
SBP,Aquafit 6.00-7.00pm,18-Apr-18,18:00:00,35,32,999.0,2018-04-18,Wednesday,4,16,0.91
SBP,Aquafit 6.00-7.00pm,25-Apr-18,18:00:00,35,35,999.0,2018-04-25,Wednesday,4,17,1.0
SBP,Aquafit 6.00-7.00pm,02-May-18,18:00:00,35,31,999.0,2018-05-02,Wednesday,5,18,0.89
SBP,Aquafit 6.00-7.00pm,09-May-18,18:00:00,35,35,999.0,2018-05-09,Wednesday,5,19,1.0
SBP,Aquafit 6.00-7.00pm,16-May-18,18:00:00,35,31,999.0,2018-05-16,Wednesday,5,20,0.89
SBP,Aquafit 6.00-7.00pm,23-May-18,18:00:00,35,33,999.0,2018-05-23,Wednesday,5,21,0.94
SBP,Aquafit 6.00-7.00pm,30-May-18,18:00:00,35,34,999.0,2018-05-30,Wednesday,5,22,0.97
BRP,Aquafit 7.00-8.00pm,03-Apr-18,19:00:00,35,33,999.0,2018-04-03,Tuesday,4,14,0.94
BRP,Aquafit 7.00-8.00pm,10-Apr-18,19:00:00,35,32,999.0,2018-04-10,Tuesday,4,15,0.91
BRP,Aquafit 7.00-8.00pm,17-Apr-18,19:00:00,35,28,999.0,2018-04-17,Tuesday,4,16,0.8
BRP,Aquafit 7.00-8.00pm,24-Apr-18,19:00:00,35,32,999.0,2018-04-24,Tuesday,4,17,0.91
BRP,Aquafit 7.00-8.00pm,01-May-18,19:00:00,35,34,999.0,2018-05-01,Tuesday,5,18,0.97
BRP,Aquafit 7.00-8.00pm,08-May-18,19:00:00,35,32,999.0,2018-05-08,Tuesday,5,19,0.91
BRP,Aquafit 7.00-8.00pm,15-May-18,19:00:00,35,29,999.0,2018-05-15,Tuesday,5,20,0.83
BRP,Aquafit 7.00-8.00pm,22-May-18,19:00:00,35,29,999.0,2018-05-22,Tuesday,5,21,0.83
BRP,Aquafit 7.00-8.00pm,29-May-18,19:00:00,35,26,999.0,2018-05-29,Tuesday,5,22,0.74
HXP,Aquafit 7.00-8.00pm,10-Apr-18,19:00:00,20,12,999.0,2018-04-10,Tuesday,4,15,0.6
HXP,Aquafit 7.00-8.00pm,17-Apr-18,19:00:00,20,16,999.0,2018-04-17,Tuesday,4,16,0.8
HXP,Aquafit 7.00-8.00pm,24-Apr-18,19:00:00,20,15,999.0,2018-04-24,Tuesday,4,17,0.75
HXP,Aquafit 7.00-8.00pm,01-May-18,19:00:00,20,20,999.0,2018-05-01,Tuesday,5,18,1.0
HXP,Aquafit 7.00-8.00pm,08-May-18,19:00:00,20,20,999.0,2018-05-08,Tuesday,5,19,1.0
HXP,Aquafit 7.00-8.00pm,15-May-18,19:00:00,20,19,999.0,2018-05-15,Tuesday,5,20,0.95
HXP,Aquafit 7.00-8.00pm,22-May-18,19:00:00,20,20,999.0,2018-05-22,Tuesday,5,21,1.0
HXP,Aquafit 7.00-8.00pm,29-May-18,19:00:00,20,12,999.0,2018-05-29,Tuesday,5,22,0.6
SBP,Aquafit 7.00-8.00pm,09-Apr-18,19:00:00,35,29,999.0,2018-04-09,Monday,4,15,0.83
SBP,Aquafit 7.00-8.00pm,16-Apr-18,19:00:00,35,33,999.0,2018-04-16,Monday,4,16,0.94
SBP,Aquafit 7.00-8.00pm,23-Apr-18,19:00:00,35,27,999.0,2018-04-23,Monday,4,17,0.77
SBP,Aquafit 7.00-8.00pm,30-Apr-18,19:00:00,35,34,999.0,2018-04-30,Monday,4,18,0.97
SBP,Aquafit 7.00-8.00pm,14-May-18,19:00:00,35,33,999.0,2018-05-14,Monday,5,20,0.94
SBP,Aquafit 7.00-8.00pm,21-May-18,19:00:00,35,34,999.0,2018-05-21,Monday,5,21,0.97
TSC,Aquafit 7.15-8.15pm,03-Apr-18,19:15:00,25,18,999.0,2018-04-03,Tuesday,4,14,0.72
TSC,Aquafit 7.15-8.15pm,05-Apr-18,19:15:00,25,2,999.0,2018-04-05,Thursday,4,14,0.08
TSC,Aquafit 7.15-8.15pm,10-Apr-18,19:15:00,25,13,999.0,2018-04-10,Tuesday,4,15,0.52
TSC,Aquafit 7.15-8.15pm,12-Apr-18,19:15:00,25,9,999.0,2018-04-12,Thursday,4,15,0.36
TSC,Aquafit 7.15-8.15pm,17-Apr-18,19:15:00,25,15,999.0,2018-04-17,Tuesday,4,16,0.6
TSC,Aquafit 7.15-8.15pm,19-Apr-18,19:15:00,25,9,999.0,2018-04-19,Thursday,4,16,0.36
TSC,Aquafit 7.15-8.15pm,24-Apr-18,19:15:00,25,16,999.0,2018-04-24,Tuesday,4,17,0.64
TSC,Aquafit 7.15-8.15pm,26-Apr-18,19:15:00,25,17,999.0,2018-04-26,Thursday,4,17,0.68
TSC,Aquafit 7.15-8.15pm,01-May-18,19:15:00,25,25,999.0,2018-05-01,Tuesday,5,18,1.0
TSC,Aquafit 7.15-8.15pm,03-May-18,19:15:00,25,18,999.0,2018-05-03,Thursday,5,18,0.72
TSC,Aquafit 7.15-8.15pm,08-May-18,19:15:00,25,11,999.0,2018-05-08,Tuesday,5,19,0.44
TSC,Aquafit 7.15-8.15pm,10-May-18,19:15:00,25,7,999.0,2018-05-10,Thursday,5,19,0.28
TSC,Aquafit 7.15-8.15pm,15-May-18,19:15:00,25,21,999.0,2018-05-15,Tuesday,5,20,0.84
TSC,Aquafit 7.15-8.15pm,17-May-18,7:15:00,25,1,999.0,2018-05-17,Thursday,5,20,0.04
TSC,Aquafit 7.15-8.15pm,22-May-18,19:15:00,25,21,999.0,2018-05-22,Tuesday,5,21,0.84
TSC,Aquafit 7.15-8.15pm,24-May-18,19:15:00,25,13,999.0,2018-05-24,Thursday,5,21,0.52
TSC,Aquafit 7.15-8.15pm,29-May-18,19:15:00,25,19,999.0,2018-05-29,Tuesday,5,22,0.76
TSC,Aquafit 7.15-8.15pm,31-May-18,19:15:00,25,11,999.0,2018-05-31,Thursday,5,22,0.44
TSC,Aquafit Beginners 10-11am,05-Apr-18,10:00:00,25,13,1499.0,2018-04-05,Thursday,4,14,0.52
TSC,Aquafit Beginners 10-11am,12-Apr-18,10:00:00,25,18,1499.0,2018-04-12,Thursday,4,15,0.72
TSC,Aquafit Beginners 10-11am,19-Apr-18,10:00:00,25,16,1499.0,2018-04-19,Thursday,4,16,0.64
TSC,Aquafit Beginners 10-11am,26-Apr-18,10:00:00,25,19,1499.0,2018-04-26,Thursday,4,17,0.76
TSC,Aquafit Beginners 10-11am,03-May-18,10:00:00,25,18,1499.0,2018-05-03,Thursday,5,18,0.72
TSC,Aquafit Beginners 10-11am,10-May-18,10:00:00,25,22,1499.0,2018-05-10,Thursday,5,19,0.88
TSC,Aquafit Beginners 10-11am,17-May-18,10:00:00,25,14,1499.0,2018-05-17,Thursday,5,20,0.56
TSC,Aquafit Beginners 10-11am,24-May-18,10:00:00,25,18,1499.0,2018-05-24,Thursday,5,21,0.72
TSC,Aquafit Beginners 10-11am,31-May-18,10:00:00,25,18,1499.0,2018-05-31,Thursday,5,22,0.72
HXP,Aquafit Ladiesonly,08-Apr-18,16:30:00,25,21,999.0,2018-04-08,Sunday,4,14,0.84
HXP,Aquafit Ladiesonly,15-Apr-18,16:30:00,25,20,999.0,2018-04-15,Sunday,4,15,0.8
BRP,Aquatots 10.30-11am,16-Apr-18,10:30:00,10,3,999.0,2018-04-16,Monday,4,16,0.3
BRP,Aquatots 10.30-11am,23-Apr-18,10:30:00,10,3,999.0,2018-04-23,Monday,4,17,0.3
BRP,Aquatots 10.30-11am,30-Apr-18,10:30:00,10,4,999.0,2018-04-30,Monday,4,18,0.4
BRP,Aquatots 10.30-11am,14-May-18,10:30:00,10,7,999.0,2018-05-14,Monday,5,20,0.7
BRP,Aquatots 10.30-11am,21-May-18,10:30:00,10,4,999.0,2018-05-21,Monday,5,21,0.4
SBP,Aquatots 12.30- 13.00pm,16-Apr-18,12:30:00,10,2,999.0,2018-04-16,Monday,4,16,0.2
SBP,Aquatots 12.30- 13.00pm,30-Apr-18,12:30:00,10,3,999.0,2018-04-30,Monday,4,18,0.3
SBP,Aquatots 12.30- 13.00pm,14-May-18,12:30:00,10,4,999.0,2018-05-14,Monday,5,20,0.4
SBP,Aquatots 12.30- 13.00pm,21-May-18,12:30:00,10,3,999.0,2018-05-21,Monday,5,21,0.3
TSC,Aquatots-11.00-11.45am,06-Apr-18,11:00:00,15,6,999.0,2018-04-06,Friday,4,14,0.4
TSC,Aquatots-11.00-11.45am,13-Apr-18,11:00:00,15,8,999.0,2018-04-13,Friday,4,15,0.53
TSC,Aquatots-11.00-11.45am,20-Apr-18,11:00:00,15,5,999.0,2018-04-20,Friday,4,16,0.33
TSC,Aquatots-11.00-11.45am,27-Apr-18,11:00:00,15,6,999.0,2018-04-27,Friday,4,17,0.4
TSC,Aquatots-11.00-11.45am,11-May-18,11:00:00,15,3,999.0,2018-05-11,Friday,5,19,0.2
TSC,Aquatots-11.00-11.45am,18-May-18,11:00:00,15,6,999.0,2018-05-18,Friday,5,20,0.4
TSC,Aquatots-11.00-11.45am,25-May-18,11:00:00,15,4,999.0,2018-05-25,Friday,5,21,0.27
BRP,Aquatots/baby 11.30-12.00,04-Apr-18,11:30:00,10,6,1499.0,2018-04-04,Wednesday,4,14,0.6
BRP,Aquatots/baby 11.30-12.00,11-Apr-18,11:30:00,10,2,1499.0,2018-04-11,Wednesday,4,15,0.2
BRP,Aquatots/baby 11.30-12.00,18-Apr-18,11:30:00,10,6,1499.0,2018-04-18,Wednesday,4,16,0.6
BRP,Aquatots/baby 11.30-12.00,25-Apr-18,11:30:00,10,6,1499.0,2018-04-25,Wednesday,4,17,0.6
BRP,Aquatots/baby 11.30-12.00,02-May-18,11:30:00,10,4,1499.0,2018-05-02,Wednesday,5,18,0.4
BRP,Aquatots/baby 11.30-12.00,09-May-18,11:30:00,10,7,1499.0,2018-05-09,Wednesday,5,19,0.7
BRP,Aquatots/baby 11.30-12.00,23-May-18,11:30:00,10,1,1499.0,2018-05-23,Wednesday,5,21,0.1
NBL,B L T Exercise,10-Apr-18,14:15:00,40,1,1999.0,2018-04-10,Tuesday,4,15,0.02
SBP,Ballroom Dance 2.30-3.30,06-Apr-18,14:30:00,35,2,2999.0,2018-04-06,Friday,4,14,0.06
SBP,Ballroom Dance 2.30-3.30,13-Apr-18,14:30:00,35,8,2999.0,2018-04-13,Friday,4,15,0.23
SBP,Ballroom Dance 2.30-3.30,20-Apr-18,14:30:00,35,8,2999.0,2018-04-20,Friday,4,16,0.23
SBP,Ballroom Dance 2.30-3.30,27-Apr-18,14:30:00,35,10,2999.0,2018-04-27,Friday,4,17,0.29
SBP,Ballroom Dance 2.30-3.30,04-May-18,14:30:00,35,4,2999.0,2018-05-04,Friday,5,18,0.11
SBP,Ballroom Dance 2.30-3.30,11-May-18,14:30:00,35,6,2999.0,2018-05-11,Friday,5,19,0.17
SBP,Ballroom Dance 2.30-3.30,18-May-18,14:30:00,35,5,2999.0,2018-05-18,Friday,5,20,0.14
SBP,Ballroom Dance 2.30-3.30,25-May-18,14:30:00,35,9,2999.0,2018-05-25,Friday,5,21,0.26
TSC,Bar Pilate 11.30-12.30pm,06-Apr-18,11:30:00,24,15,2999.0,2018-04-06,Friday,4,14,0.62
TSC,Bar Pilate 11.30-12.30pm,13-Apr-18,11:30:00,24,12,2999.0,2018-04-13,Friday,4,15,0.5
TSC,Bar Pilate 11.30-12.30pm,20-Apr-18,11:30:00,24,14,2999.0,2018-04-20,Friday,4,16,0.58
TSC,Bar Pilate 11.30-12.30pm,27-Apr-18,11:30:00,24,14,2999.0,2018-04-27,Friday,4,17,0.58
TSC,Bar Pilate 11.30-12.30pm,04-May-18,11:30:00,24,16,2999.0,2018-05-04,Friday,5,18,0.67
TSC,Bar Pilate 11.30-12.30pm,11-May-18,11:30:00,24,15,2999.0,2018-05-11,Friday,5,19,0.62
TSC,Bar Pilate 11.30-12.30pm,18-May-18,11:30:00,24,10,2999.0,2018-05-18,Friday,5,20,0.42
TSC,Bar Pilate 11.30-12.30pm,25-May-18,11:30:00,24,9,2999.0,2018-05-25,Friday,5,21,0.38
NBL,Barre Pilates   12-1pm,07-Apr-18,12:00:00,60,10,2999.0,2018-04-07,Saturday,4,14,0.17
NBL,Barre Pilates   12-1pm,21-Apr-18,12:00:00,60,16,2999.0,2018-04-21,Saturday,4,16,0.27
NBL,Barre Pilates   12-1pm,28-Apr-18,12:00:00,60,13,2999.0,2018-04-28,Saturday,4,17,0.22
NBL,Barre Pilates   12-1pm,05-May-18,12:00:00,60,13,2999.0,2018-05-05,Saturday,5,18,0.22
NBL,Barre Pilates   12-1pm,12-May-18,12:00:00,60,9,2999.0,2018-05-12,Saturday,5,19,0.15
NBL,Barre Pilates   12-1pm,19-May-18,12:00:00,60,10,2999.0,2018-05-19,Saturday,5,20,0.17
NBL,Barre Pilates   12-1pm,26-May-18,12:00:00,60,16,2999.0,2018-05-26,Saturday,5,21,0.27
TSC,Barre Pilates 8.30-9.30am,07-Apr-18,8:30:00,24,22,2999.0,2018-04-07,Saturday,4,14,0.92
TSC,Barre Pilates 8.30-9.30am,14-Apr-18,8:30:00,24,19,2999.0,2018-04-14,Saturday,4,15,0.79
TSC,Barre Pilates 8.30-9.30am,21-Apr-18,8:30:00,24,24,2999.0,2018-04-21,Saturday,4,16,1.0
TSC,Barre Pilates 8.30-9.30am,28-Apr-18,8:30:00,24,23,2999.0,2018-04-28,Saturday,4,17,0.96
TSC,Barre Pilates 8.30-9.30am,05-May-18,8:30:00,24,22,2999.0,2018-05-05,Saturday,5,18,0.92
TSC,Barre Pilates 8.30-9.30am,12-May-18,8:30:00,24,23,2999.0,2018-05-12,Saturday,5,19,0.96
TSC,Barre Pilates 8.30-9.30am,19-May-18,8:30:00,24,21,2999.0,2018-05-19,Saturday,5,20,0.88
TSC,Barre Pilates 8.30-9.30am,26-May-18,8:30:00,24,15,2999.0,2018-05-26,Saturday,5,21,0.62
BRP,Basic Stretch Class,23-May-18,18:30:00,35,23,499.0,2018-05-23,Wednesday,5,21,0.66
BRP,Basic Stretch Class,30-May-18,18:30:00,35,10,499.0,2018-05-30,Wednesday,5,22,0.29
HXP,Better Living,06-Apr-18,9:00:00,40,1,1499.0,2018-04-06,Friday,4,14,0.02
HXP,Better Living,04-May-18,9:00:00,40,2,1499.0,2018-05-04,Friday,5,18,0.05
HXP,Better Living,11-May-18,9:00:00,40,3,1499.0,2018-05-11,Friday,5,19,0.08
HXP,Better Living,18-May-18,9:00:00,40,2,1499.0,2018-05-18,Friday,5,20,0.05
HXP,Better Living,25-May-18,9:00:00,40,2,1499.0,2018-05-25,Friday,5,21,0.05
SBP,Better Living Team 2pm,09-Apr-18,14:00:00,25,18,2999.0,2018-04-09,Monday,4,15,0.72
SBP,Better Living Team 2pm,16-Apr-18,14:00:00,25,9,2999.0,2018-04-16,Monday,4,16,0.36
SBP,Better Living Team 2pm,23-Apr-18,14:00:00,25,10,2999.0,2018-04-23,Monday,4,17,0.4
SBP,Better Living Team 2pm,30-Apr-18,14:00:00,25,10,2999.0,2018-04-30,Monday,4,18,0.4
SBP,Better Living Team 2pm,14-May-18,14:00:00,25,11,2999.0,2018-05-14,Monday,5,20,0.44
SBP,Better Living Team 2pm,21-May-18,14:00:00,25,9,2999.0,2018-05-21,Monday,5,21,0.36
BRP,Blt Weigh Manage,05-Apr-18,12:30:00,30,8,1499.0,2018-04-05,Thursday,4,14,0.27
BRP,Blt Weigh Manage,12-Apr-18,12:30:00,30,9,1499.0,2018-04-12,Thursday,4,15,0.3
BRP,Blt Weigh Manage,19-Apr-18,12:30:00,30,6,1499.0,2018-04-19,Thursday,4,16,0.2
BRP,Blt Weigh Manage,26-Apr-18,12:30:00,30,1,1499.0,2018-04-26,Thursday,4,17,0.03
BRP,Blt Weigh Manage,10-May-18,12:30:00,30,4,1499.0,2018-05-10,Thursday,5,19,0.13
BRP,Bodsculp Aero 10.30-11.30,04-Apr-18,10:30:00,35,16,1999.0,2018-04-04,Wednesday,4,14,0.46
BRP,Bodsculp Aero 10.30-11.30,11-Apr-18,10:30:00,35,17,1999.0,2018-04-11,Wednesday,4,15,0.49
BRP,Bodsculp Aero 10.30-11.30,18-Apr-18,10:30:00,35,11,1999.0,2018-04-18,Wednesday,4,16,0.31
BRP,Bodsculp Aero 10.30-11.30,25-Apr-18,10:30:00,35,14,1999.0,2018-04-25,Wednesday,4,17,0.4
BRP,Bodsculp Aero 10.30-11.30,02-May-18,10:30:00,35,18,1999.0,2018-05-02,Wednesday,5,18,0.51
BRP,Bodsculp Aero 10.30-11.30,16-May-18,10:30:00,35,12,1999.0,2018-05-16,Wednesday,5,20,0.34
BRP,Bodsculp Aero 10.30-11.30,23-May-18,10:30:00,35,13,1999.0,2018-05-23,Wednesday,5,21,0.37
BRP,Bodsculp Aero 10.30-11.30,30-May-18,10:30:00,35,13,1999.0,2018-05-30,Wednesday,5,22,0.37
NBL,Body Attack 10-11am,14-Apr-18,10:00:00,60,51,1999.0,2018-04-14,Saturday,4,15,0.85
BRP,Body Attack 10.00-11.00am,02-Apr-18,10:00:00,35,18,1999.0,2018-04-02,Monday,4,14,0.51
BRP,Body Attack 10.00-11.00am,09-Apr-18,10:00:00,35,20,1999.0,2018-04-09,Monday,4,15,0.57
BRP,Body Attack 10.00-11.00am,16-Apr-18,10:00:00,35,35,1999.0,2018-04-16,Monday,4,16,1.0
BRP,Body Attack 10.00-11.00am,23-Apr-18,10:00:00,35,24,1999.0,2018-04-23,Monday,4,17,0.69
BRP,Body Attack 10.00-11.00am,30-Apr-18,10:00:00,35,26,1999.0,2018-04-30,Monday,4,18,0.74
BRP,Body Attack 10.00-11.00am,07-May-18,10:00:00,35,27,1999.0,2018-05-07,Monday,5,19,0.77
BRP,Body Attack 10.00-11.00am,14-May-18,10:00:00,35,26,1999.0,2018-05-14,Monday,5,20,0.74
BRP,Body Attack 10.00-11.00am,28-May-18,10:00:00,35,22,1999.0,2018-05-28,Monday,5,22,0.63
BRP,Body Attack 5.00-6.00pm,09-Apr-18,17:00:00,35,35,1999.0,2018-04-09,Monday,4,15,1.0
BRP,Body Attack 5.00-6.00pm,16-Apr-18,17:00:00,35,35,1999.0,2018-04-16,Monday,4,16,1.0
BRP,Body Attack 5.00-6.00pm,23-Apr-18,17:00:00,35,35,1999.0,2018-04-23,Monday,4,17,1.0
BRP,Body Attack 5.00-6.00pm,30-Apr-18,17:00:00,35,30,1999.0,2018-04-30,Monday,4,18,0.86
BRP,Body Attack 5.00-6.00pm,14-May-18,17:00:00,35,32,1999.0,2018-05-14,Monday,5,20,0.91
BRP,Body Attack 5.00-6.00pm,21-May-18,17:00:00,35,29,1999.0,2018-05-21,Monday,5,21,0.83
BRP,Body Attack 5.30 -6.30pm,04-Apr-18,17:30:00,35,33,1999.0,2018-04-04,Wednesday,4,14,0.94
BRP,Body Attack 5.30 -6.30pm,11-Apr-18,17:30:00,35,28,1999.0,2018-04-11,Wednesday,4,15,0.8
BRP,Body Attack 5.30 -6.30pm,18-Apr-18,17:30:00,35,23,1999.0,2018-04-18,Wednesday,4,16,0.66
BRP,Body Attack 5.30 -6.30pm,25-Apr-18,17:30:00,35,29,1999.0,2018-04-25,Wednesday,4,17,0.83
BRP,Body Attack 5.30 -6.30pm,02-May-18,17:30:00,35,29,1999.0,2018-05-02,Wednesday,5,18,0.83
BRP,Body Attack 5.30 -6.30pm,16-May-18,17:30:00,35,26,1999.0,2018-05-16,Wednesday,5,20,0.74
BRP,Body Attack 5.30 -6.30pm,23-May-18,17:30:00,35,32,1999.0,2018-05-23,Wednesday,5,21,0.91
BRP,Body Attack 5.30 -6.30pm,30-May-18,17:30:00,35,35,1999.0,2018-05-30,Wednesday,5,22,1.0
BRP,Body Attack 8.00-9.00pm,05-Apr-18,20:00:00,35,34,1999.0,2018-04-05,Thursday,4,14,0.97
BRP,Body Attack 8.00-9.00pm,12-Apr-18,20:00:00,35,33,1999.0,2018-04-12,Thursday,4,15,0.94
BRP,Body Attack 8.00-9.00pm,19-Apr-18,20:00:00,35,31,1999.0,2018-04-19,Thursday,4,16,0.89
BRP,Body Attack 8.00-9.00pm,26-Apr-18,20:00:00,35,31,1999.0,2018-04-26,Thursday,4,17,0.89
BRP,Body Attack 8.00-9.00pm,03-May-18,20:00:00,35,30,1999.0,2018-05-03,Thursday,5,18,0.86
BRP,Body Attack 8.00-9.00pm,10-May-18,20:00:00,35,32,1999.0,2018-05-10,Thursday,5,19,0.91
BRP,Body Attack 8.00-9.00pm,17-May-18,20:00:00,35,33,1999.0,2018-05-17,Thursday,5,20,0.94
BRP,Body Attack 8.00-9.00pm,24-May-18,20:00:00,35,31,1999.0,2018-05-24,Thursday,5,21,0.89
BRP,Body Attack 8.00-9.00pm,31-May-18,20:00:00,35,26,1999.0,2018-05-31,Thursday,5,22,0.74
BRP,Body Attack9.00-10.00am,07-Apr-18,9:00:00,35,34,1999.0,2018-04-07,Saturday,4,14,0.97
BRP,Body Attack9.00-10.00am,21-Apr-18,9:00:00,35,33,1999.0,2018-04-21,Saturday,4,16,0.94
